file,class,method,variable,usage
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testAdditionOfDuplicateXValues/0,s1,10
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,seriesChanged/1[org.jfree.data.xy.SeriesChangeEvent],event,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testAdd/0,series,14
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testIndexOf/0,s1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testSetMaximumItemCount/0,s1,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testRemove/0,s1,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testClear/0,s1,7
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testCloning/0,s1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testCloning/0,s2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,testSetMaximumItemCount2/0,s1,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals2/0,a,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals2/0,b,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals2/0,plot2,15
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals2/0,plot1,15
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testDrawWithNullInfo/0,data,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testDrawWithNullInfo/0,rangeAxis,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testDrawWithNullInfo/0,plot,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testDrawWithNullInfo/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testDrawWithNullInfo/0,domainAxis,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testDrawWithNullInfo/0,chart,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testCloning/0,p1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testCloning/0,p2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals/0,s,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals/0,plot2,29
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals/0,plot1,29
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testEquals/0,s2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,createData/0,result,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,createData/0,x,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,createData/0,i,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testSerialization/0,p1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testSerialization/0,p2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testSerialization/0,data,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testSerialization/0,rangeAxis,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,testSerialization/0,domainAxis,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testCloning/0,r2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testCloning/0,r1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testFindRangeBounds/0,r,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testFindRangeBounds/0,ends,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testFindRangeBounds/0,starts,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testFindRangeBounds/0,dataset,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testHashcode/0,r2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testHashcode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testHashcode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testHashcode/0,r1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testSerialization/0,r2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testSerialization/0,r1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testEquals/0,r2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testEquals/0,br,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testEquals/0,r1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testDrawWithNullInfo/0,renderer,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testDrawWithNullInfo/0,plot,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testDrawWithNullInfo/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testDrawWithNullInfo/0,ends,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testDrawWithNullInfo/0,starts,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testDrawWithNullInfo/0,dataset,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testDrawWithNullInfo/0,chart,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,testPublicCloneable/0,r1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testPublicCloneable/0,g1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testGenerateLabel/0,g,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testGenerateLabel/0,dataset,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testGenerateLabel/0,s1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,xdf2,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,znf1,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,g1,27
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,f1,10
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,g2,27
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,f2,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,zdf1,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,ydf1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,zdf2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,xdf1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,ydf2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,ynf1,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,xnf1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,ynf2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,znf2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testEquals/0,xnf2,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testHashCode/0,g1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testHashCode/0,g2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testCloning/0,g1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testCloning/0,g2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testSerialization/0,g1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,testSerialization/0,g2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java,org.jfree.chart.axis.CategoryLabelWidthTypeTest,testHashCode/0,a1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java,org.jfree.chart.axis.CategoryLabelWidthTypeTest,testHashCode/0,a2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java,org.jfree.chart.axis.CategoryLabelWidthTypeTest,testHashCode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java,org.jfree.chart.axis.CategoryLabelWidthTypeTest,testHashCode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java,org.jfree.chart.axis.CategoryLabelWidthTypeTest,testSerialization/0,w1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java,org.jfree.chart.axis.CategoryLabelWidthTypeTest,testSerialization/0,w2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testEquals/0,r2,16
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testEquals/0,r1,17
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testSerialization/0,r2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testSerialization/0,r1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testCloning/0,r2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testCloning/0,s,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testCloning/0,l,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testCloning/0,r1,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testPublicCloneable/0,r1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testHashcode/0,r2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testHashcode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testHashcode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testHashcode/0,r1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testGetLegendItemSeriesIndex/0,s3,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testGetLegendItemSeriesIndex/0,s4,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testGetLegendItemSeriesIndex/0,s5,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,testGetLegendItemSeriesIndex/0,r,2
